country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Uzbekistan,1992,UZB,21588150.0,119510827008.0,,,,,,,,,,-21.318,-4.14,707.832,15.281,,,-21.318,-4.14,707.837,15.281,,3.132,,50.911,10.434,-5.197,-26.745,22601.271,4.083,-5.532,-27.484,,,21740.945,469.347,,96.193,0.501,1.76,353.134,,,16357.786,1.705,6.449,17816.023,384.615,,72.376,,4.145,0.739,18.573,290.947,6.281,860.326,12.337,3.807,4.145,0.739,18.573,290.947,6.281,860.326,12.337,3.807,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.918,-25.104,100.932,,,4675.328,17.857,5.815,1777.781,38.379,,20.686,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,2358.284,487.92,4.145,0.739,18.573,290.947,6.281,860.326,12.337,3.807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1993,UZB,22085922.0,114918072320.0,,,,,,,,,,-18.654,-2.85,562.817,12.43,,,-18.654,-2.85,562.821,12.43,,2.369,,49.149,9.366,7.553,36.853,23760.521,4.566,7.174,33.669,,,22775.389,503.015,,95.854,9.0,31.78,384.915,,,17428.061,5.656,21.753,18399.391,406.367,,73.349,,17.147,3.185,21.758,333.153,7.358,985.131,14.971,4.146,17.147,3.185,21.758,333.153,7.358,985.131,14.971,4.146,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.695,4.739,105.67,,,4784.512,21.242,8.153,2106.846,46.532,,20.136,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,2225.354,524.773,17.147,3.185,21.758,333.153,7.358,985.131,14.971,4.146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1994,UZB,22564732.0,107242094592.0,,,,,,,,,,0.998,0.124,556.373,12.554,,,0.998,0.124,556.377,12.555,,2.438,,47.8,9.284,-1.888,-9.908,22817.238,4.801,-1.851,-9.311,,,21879.482,493.705,,95.89,1.606,6.18,391.095,,,17332.131,4.879,19.827,18887.66,426.195,,75.961,,-2.745,-0.597,21.16,317.132,7.156,937.756,14.971,4.11,-2.745,-0.597,21.16,317.132,7.156,937.756,14.971,4.11,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.777,-15.615,90.055,,,3990.978,37.891,17.631,2843.495,64.163,,17.491,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,2118.35,514.865,-2.745,-0.597,21.16,317.132,7.156,937.756,14.971,4.11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1995,UZB,23026212.0,104615657472.0,,,,,,,,,,-17.37,-2.181,450.518,10.374,,,-20.572,-2.583,433.062,9.972,,2.041,,47.453,9.334,-1.258,-6.476,22078.691,4.86,-0.732,-3.614,,,21284.039,490.091,,96.401,2.485,9.72,400.815,,,17406.881,1.694,7.219,18822.623,433.414,,78.84,,-13.527,-2.862,18.298,268.737,6.188,794.653,13.04,3.599,-13.527,-2.862,18.298,268.737,6.188,794.653,13.04,3.599,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.384,-11.153,78.903,,,3426.64,37.52,24.074,3832.016,88.237,,15.52,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,2060.825,508.389,-13.527,-2.862,18.298,268.737,6.188,794.653,13.04,3.599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1996,UZB,23465930.0,104748220416.0,,,,,,,,,,-6.575,-0.682,413.01,9.692,,,-7.105,-0.709,394.752,9.263,,1.848,,45.419,8.66,3.163,16.081,22350.256,5.007,3.078,15.084,,,21528.029,505.175,,96.321,4.123,16.525,417.34,,,17784.934,2.065,8.951,18851.373,442.365,,79.574,,5.446,0.997,19.294,278.063,6.525,822.228,14.366,3.679,5.446,0.997,19.294,278.063,6.525,822.228,14.366,3.679,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.962,-0.759,78.144,,,3330.086,0.475,0.419,3778.052,88.655,,14.9,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,1935.53,524.47,5.446,0.997,19.294,278.063,6.525,822.228,14.366,3.679,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1997,UZB,23877290.0,108486836224.0,,,,,,,,,,-0.651,-0.063,403.253,9.629,,,3.842,0.356,402.857,9.619,,1.855,,46.054,8.874,-1.046,-5.484,21735.543,4.784,-0.648,-3.272,,,21020.113,501.903,,96.708,-1.914,-7.989,409.351,,,17143.959,2.546,11.261,18998.23,453.626,,78.875,,-11.464,-2.212,17.083,241.945,5.777,715.43,12.544,3.292,-11.464,-2.212,17.083,241.945,5.777,715.43,12.544,3.292,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.117,4.78,82.923,,,3472.902,3.516,3.117,3843.499,91.772,,15.978,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,1928.778,518.986,-11.464,-2.212,17.083,241.945,5.777,715.43,12.544,3.292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1998,UZB,24256774.0,111389409280.0,,,,,,,,,,0.276,0.027,398.038,9.655,,,0.204,0.02,397.362,9.639,,1.864,,45.9,8.861,-0.188,-0.976,21355.254,4.65,-0.183,-0.92,,,20653.334,500.983,,96.713,0.4,1.636,410.987,,,16943.205,9.06,41.099,20395.334,494.725,,79.34,,-0.329,-0.056,17.026,237.377,5.758,701.921,12.545,3.287,-0.329,-0.056,17.026,237.377,5.758,701.921,12.545,3.287,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.115,-2.583,80.341,,,3312.091,3.612,3.315,3920.013,95.087,,15.509,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,1892.255,518.01,-0.329,-0.056,17.026,237.377,5.758,701.921,12.545,3.287,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,1999,UZB,24602712.0,114383437824.0,,,,,,,,,,-0.035,-0.003,392.306,9.652,,,0.136,0.013,392.306,9.652,,1.644,,45.372,7.727,13.357,69.189,23867.217,5.134,13.85,69.384,,,23183.098,570.367,,97.134,15.878,65.257,476.245,,,19357.418,1.44,7.122,20398.055,501.847,,81.105,,-1.146,-0.195,16.831,231.357,5.692,684.119,12.545,2.866,-1.146,-0.195,16.831,231.357,5.692,684.119,12.545,2.866,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,4.13,84.47,,,3433.374,-0.93,-0.884,3828.968,94.203,,14.385,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,1844.187,587.198,-1.146,-0.195,16.831,231.357,5.692,684.119,12.545,2.866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2000,UZB,24925558.0,116875870208.0,,,,,0.0,0.0,0.0,,507.106,14.005,1.352,441.455,11.004,392.368,9.78,-15.392,-1.486,327.621,8.166,22.062,1.835,45.61,44.33,7.394,2.103,12.35,24053.547,5.13,2.068,11.797,1545.0,38.51,23356.105,582.164,86.871,97.1,2.203,10.491,486.736,1106.896,27.59,19527.598,1.477,7.411,20431.188,509.259,62.238,81.184,22.48,3.285,0.553,17.384,233.495,5.82,697.442,13.129,2.9,3.285,0.553,17.384,233.495,5.82,697.442,13.129,2.9,1.28,2.806,,,,0.0,0.0,,0.0,,-0.055,-0.046,84.424,45.736,1.14,3387.052,-6.963,-6.559,3516.217,87.644,2.572,14.081,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.496,599.548,3.285,0.553,17.384,233.495,5.82,697.442,13.129,2.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2001,UZB,25248440.0,119890042880.0,,,,,0.0,0.0,0.0,,506.785,-16.176,-1.78,365.313,9.224,392.896,9.92,8.397,0.686,350.589,8.852,22.069,1.533,45.44,44.95,7.473,0.331,1.987,23824.65,5.017,0.291,1.695,1546.63,39.05,23124.543,583.859,86.874,97.061,0.791,3.85,490.586,1108.187,27.98,19430.359,1.058,5.39,20383.389,514.649,62.247,81.556,22.78,2.347,0.293,17.677,233.678,5.9,700.109,13.126,2.939,2.347,0.293,17.677,233.678,5.9,700.109,13.126,2.939,0.49,1.078,,,,0.0,0.0,,0.0,,-0.445,-0.375,84.049,45.547,1.15,3328.87,-4.293,-3.762,3322.24,83.881,2.558,13.972,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.308,601.535,2.347,0.293,17.677,233.678,5.9,700.109,13.126,2.939,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2002,UZB,25579032.0,122757840896.0,,,,,0.0,0.0,0.0,,507.178,6.498,0.599,384.025,9.823,402.674,10.3,0.937,0.083,349.3,8.935,22.07,1.593,46.59,46.67,7.567,2.529,15.212,24111.441,5.024,2.54,14.833,1585.283,40.55,23405.553,598.691,86.887,97.072,2.982,14.63,505.216,1135.696,29.05,19751.188,2.469,12.705,20616.643,527.354,62.246,81.916,23.67,2.809,0.379,18.056,239.258,6.12,705.887,13.113,2.928,2.809,0.379,18.056,239.258,6.12,705.887,13.113,2.928,-0.08,-0.172,,,,0.0,0.0,,0.0,,-0.472,-0.397,83.652,46.913,1.2,3270.342,0.294,0.247,3288.941,84.128,2.571,13.563,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.541,616.747,2.809,0.379,18.056,239.258,6.12,705.887,13.113,2.928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2003,UZB,25905912.0,125924032512.0,,,,,0.0,0.0,0.0,,490.493,-21.999,-2.161,295.762,7.662,384.854,9.97,-30.091,-2.689,241.112,6.246,21.299,1.355,46.73,46.81,8.278,-8.318,-51.299,21826.992,4.49,-9.019,-53.993,1515.87,39.27,21026.016,544.698,83.892,96.33,-9.849,-49.761,455.455,1086.239,28.14,17581.121,0.675,3.561,20493.971,530.915,60.115,80.548,22.96,15.662,2.694,20.75,291.053,7.54,800.976,16.108,3.67,15.662,2.694,20.75,291.053,7.54,800.976,16.108,3.67,-0.08,-0.171,,,,0.0,0.0,,0.0,,-2.476,-2.071,81.581,44.777,1.16,3149.131,-0.899,-0.756,3218.261,83.372,2.478,14.428,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.923,565.448,15.662,2.694,20.75,291.053,7.54,800.976,16.108,3.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2004,UZB,26234924.0,133131264000.0,,,,,0.0,0.0,0.0,,475.105,35.139,2.692,394.677,10.354,372.404,9.77,41.087,2.566,335.912,8.813,20.612,1.837,47.33,47.4,8.409,-0.314,-1.775,21485.609,4.234,0.048,0.263,1466.747,38.48,20772.369,544.962,81.181,96.68,1.035,4.716,460.171,1051.27,27.58,17540.406,1.342,7.122,20508.443,538.037,58.186,81.638,22.52,-9.245,-2.038,18.712,340.005,8.92,713.239,18.819,3.32,-9.245,-2.038,18.712,340.005,8.92,713.239,18.819,3.32,-0.07,-0.148,,,,0.0,0.0,,0.0,,-8.758,-7.145,74.436,43.072,1.13,2837.287,-7.696,-6.416,2933.331,76.956,2.384,13.206,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.752,563.673,-9.245,-2.038,18.712,340.005,8.92,713.239,18.819,3.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2005,UZB,26573428.0,140235915264.0,,,,,0.0,0.0,0.0,,469.874,-5.052,-0.523,369.965,9.831,337.932,8.98,11.238,0.99,368.901,9.803,19.119,1.748,46.89,46.97,8.349,-0.192,-1.085,21171.098,4.012,-0.378,-2.061,1434.892,38.13,20430.219,542.901,81.179,96.501,1.966,9.048,469.219,1057.824,28.11,17657.441,1.521,8.181,20555.072,546.219,59.847,83.404,22.07,5.886,0.976,19.688,332.663,8.84,740.879,18.821,3.499,5.886,0.976,19.688,332.663,8.84,740.879,18.821,3.499,-0.08,-0.171,,,,0.0,0.0,,0.0,,-14.22,-10.585,63.851,39.137,1.04,2402.812,-17.652,-13.584,2384.783,63.372,2.214,11.349,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.555,562.589,5.886,0.976,19.688,332.663,8.84,740.879,18.821,3.499,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2006,UZB,26926824.0,148398129152.0,,,,,0.0,0.0,0.0,,515.262,8.777,0.863,397.156,10.694,343.152,9.24,3.997,0.392,378.61,10.195,21.048,2.03,43.81,43.9,8.332,-6.352,-35.734,19566.176,3.55,-6.022,-32.691,1457.654,39.25,18948.023,510.21,89.408,96.841,-7.713,-36.19,433.029,1074.765,28.94,16081.686,3.612,19.731,21018.076,565.95,65.923,82.191,22.62,-14.921,-3.043,16.645,172.69,4.65,618.15,10.592,3.159,-14.921,-3.043,16.645,172.69,4.65,618.15,10.592,3.159,-0.09,-0.205,,,,0.0,0.0,,0.0,,4.129,2.636,66.487,39.737,1.07,2469.183,-0.009,-0.006,2353.269,63.366,2.437,12.62,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.345,526.855,-14.921,-3.043,16.645,172.69,4.65,618.15,10.592,3.159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2007,UZB,27309622.0,159983157248.0,,,,,0.0,0.0,0.0,,516.476,-13.876,-1.484,337.253,9.21,344.933,9.42,4.836,0.493,391.357,10.688,21.116,1.632,45.59,44.61,7.905,7.108,37.448,20663.172,3.527,7.024,35.835,1464.685,40.0,19994.607,546.045,89.666,96.764,8.157,35.324,468.352,1079.839,29.49,17149.725,4.082,23.1,21569.32,589.05,66.106,82.997,23.04,10.383,1.613,18.258,168.805,4.61,668.564,10.334,3.236,10.383,1.613,18.258,168.805,4.61,668.564,10.334,3.236,0.98,2.15,,,,0.0,0.0,,0.0,,3.001,1.995,68.482,39.913,1.09,2507.63,-5.372,-3.404,2195.635,59.962,2.443,12.136,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.49,564.303,10.383,1.613,18.258,168.805,4.61,668.564,10.334,3.236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2008,UZB,27726820.0,171678334976.0,,,,,0.0,0.0,0.0,,512.935,26.287,2.421,419.499,11.631,303.677,8.42,10.042,1.073,424.177,11.761,20.945,2.198,40.3,40.2,7.597,-6.223,-35.119,19085.639,3.082,-5.345,-29.186,1289.726,35.76,18641.137,516.859,88.955,97.671,-5.775,-27.046,441.306,950.704,26.36,15916.223,3.595,21.175,22008.473,610.225,65.572,83.394,20.62,-32.076,-5.934,12.325,160.134,4.44,444.502,11.045,2.329,-32.076,-5.934,12.325,160.134,4.44,444.502,11.045,2.329,0.1,0.248,,,,0.0,0.0,,0.0,,-6.659,-4.561,63.922,35.345,0.98,2305.415,-4.603,-2.76,2063.062,57.202,2.438,12.079,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.86,529.184,-32.076,-5.934,12.325,160.134,4.44,444.502,11.045,2.329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2009,UZB,28167840.0,182697967616.0,,,,,0.0,0.0,0.0,,494.17,-4.804,-0.559,393.093,11.073,319.158,8.99,1.449,0.17,423.586,11.932,20.157,2.109,44.55,44.6,8.493,-0.765,-4.046,18643.188,2.874,-1.901,-9.827,1355.447,38.18,18000.398,507.032,85.605,96.552,-0.131,-0.577,440.729,999.367,28.15,15646.523,-4.259,-25.987,20741.295,584.237,63.117,83.926,22.04,47.821,5.781,18.106,227.92,6.42,642.789,14.395,3.448,47.821,5.781,18.106,227.92,6.42,642.789,14.395,3.448,-0.05,-0.112,,,,0.0,0.0,,0.0,,-13.596,-8.691,55.231,36.922,1.04,1960.782,-10.274,-5.877,1822.121,51.325,2.332,10.517,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.366,525.138,47.821,5.781,18.106,227.92,6.42,642.789,14.395,3.448,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2010,UZB,28614234.0,195138486272.0,,,,,0.0,0.0,0.0,,483.053,-16.631,-1.842,322.603,9.231,338.643,9.69,-0.679,-0.081,414.148,11.851,19.667,1.738,48.1,49.27,9.275,1.152,6.048,18563.715,2.722,0.279,1.416,1438.445,41.16,17769.082,508.449,83.54,95.719,-0.066,-0.289,440.44,1060.311,30.34,15392.34,-2.191,-12.801,19970.348,571.436,61.579,82.916,23.8,26.357,4.632,22.738,283.425,8.11,794.633,16.46,4.281,26.357,4.632,22.738,283.425,8.11,794.633,16.46,4.281,-1.17,-2.432,,,,0.0,0.0,,0.0,,6.421,3.547,58.778,39.491,1.13,2054.139,-8.514,-4.37,1640.98,46.955,2.293,11.065,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.87,531.186,26.357,4.632,22.738,283.425,8.11,794.633,16.46,4.281,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2011,UZB,29057456.0,208037658624.0,,,,,0.0,0.0,0.0,,511.316,7.054,0.651,340.092,9.882,358.944,10.43,5.935,0.703,432.036,12.554,20.889,1.768,49.2,49.93,8.933,5.227,27.767,19236.137,2.687,6.829,34.721,1523.877,44.28,18692.969,543.17,88.684,97.176,7.521,33.124,473.564,1123.292,32.64,16297.494,-0.876,-5.005,19493.49,566.431,65.372,84.723,25.53,-30.161,-6.955,15.783,194.442,5.65,543.168,11.316,2.824,-30.161,-6.955,15.783,194.442,5.65,543.168,11.316,2.824,-0.73,-1.484,,,,0.0,0.0,,0.0,,1.61,0.947,59.724,41.642,1.21,2055.382,-7.437,-3.492,1495.774,43.463,2.423,10.685,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.32,558.953,-30.161,-6.955,15.783,194.442,5.65,543.168,11.316,2.824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2012,UZB,29503058.0,225107476480.0,,,,,0.0,0.0,0.0,,498.305,35.318,3.49,453.253,13.372,333.186,9.83,-2.389,-0.3,415.344,12.254,19.601,2.462,49.48,50.15,9.235,-2.843,-15.891,18406.984,2.412,-3.228,-17.533,1476.457,43.56,17816.367,525.637,86.859,96.791,-2.361,-11.179,462.385,1104.631,32.59,15672.442,-0.204,-1.155,19159.92,565.276,64.985,85.144,24.99,11.076,1.642,17.425,223.367,6.59,590.615,13.141,3.209,11.076,1.642,17.425,223.367,6.59,590.615,13.141,3.209,-0.67,-1.354,,,,0.0,0.0,,0.0,,-16.483,-9.844,49.88,38.64,1.14,1690.673,-10.705,-4.653,1315.473,38.81,2.273,9.185,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699.824,543.062,11.076,1.642,17.425,223.367,6.59,590.615,13.141,3.209,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2013,UZB,29963220.0,243106299904.0,,,,,0.0,0.0,0.0,,510.267,49.334,6.597,666.466,19.969,346.091,10.37,8.982,1.101,445.697,13.355,20.089,3.662,50.74,51.62,9.466,0.419,2.277,18200.295,2.243,0.497,2.614,1534.214,45.97,17629.984,528.251,89.055,96.866,-0.187,-0.866,461.519,1148.074,34.4,15402.843,-1.107,-6.256,18656.871,559.02,66.641,84.63,26.34,-1.337,-0.337,17.088,188.565,5.65,570.312,10.945,3.134,-1.337,-0.337,17.088,188.565,5.65,570.312,10.945,3.134,-0.88,-1.734,,,,0.0,0.0,,0.0,,-6.249,-3.117,46.763,40.049,1.2,1560.674,-5.092,-1.976,1229.318,36.834,2.325,8.575,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.779,545.339,-1.337,-0.337,17.088,188.565,5.65,570.312,10.945,3.134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2014,UZB,30446542.0,262824624128.0,,,,,0.0,0.0,0.0,,507.494,-7.977,-1.593,603.565,18.376,346.181,10.54,7.501,1.002,471.524,14.356,19.996,3.259,51.93,52.71,9.349,3.388,18.474,18518.158,2.145,3.56,18.807,1533.836,46.7,17967.824,547.058,88.598,97.028,5.193,23.966,485.485,1147.585,34.94,15945.488,0.706,3.946,18490.318,562.966,66.287,86.107,26.75,-1.356,-0.333,16.756,197.395,6.01,550.335,11.402,2.972,-1.356,-0.333,16.756,197.395,6.01,550.335,11.402,2.972,-0.78,-1.502,,,,0.0,0.0,,0.0,,-7.626,-3.566,43.197,40.07,1.22,1418.771,-9.476,-3.491,1095.159,33.344,2.315,7.662,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.231,563.814,-1.356,-0.333,16.756,197.395,6.01,550.335,11.402,2.972,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2015,UZB,30949416.0,283821441024.0,,,,,0.0,0.0,0.0,,497.892,-19.544,-3.592,477.712,14.785,335.709,10.39,-20.671,-2.968,367.979,11.389,19.047,2.748,53.26,54.55,10.138,-4.562,-25.721,17386.195,1.896,-4.603,-25.179,1536.378,47.55,16862.34,521.88,87.168,96.987,-4.54,-22.041,463.444,1161.573,35.95,14974.232,-4.77,-26.854,17322.217,536.112,65.903,86.127,27.16,-2.66,-0.543,16.213,226.176,7.0,523.856,12.832,3.013,-2.66,-0.543,16.213,226.176,7.0,523.856,12.832,3.013,-1.29,-2.422,,,,0.0,0.0,,0.0,,1.052,0.454,43.651,39.096,1.21,1410.395,-4.847,-1.616,1025.147,31.728,2.218,8.112,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.553,538.093,-2.66,-0.543,16.213,226.176,7.0,523.856,12.832,3.013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2016,UZB,31453576.0,305963433984.0,,,,,0.0,0.0,0.0,,497.321,18.124,2.68,555.249,17.465,341.138,10.73,10.874,1.238,401.454,12.627,19.161,3.391,54.5,56.0,10.873,-4.286,-23.061,16374.342,1.683,-4.833,-25.224,1549.903,48.75,15790.104,496.655,87.054,96.432,-6.511,-30.175,433.269,1171.25,36.84,13774.869,-0.909,-4.872,16889.652,531.24,65.786,84.125,27.85,13.941,2.151,18.364,230.498,7.25,583.844,12.946,3.566,14.018,2.163,18.376,230.498,7.25,584.239,12.946,3.568,-1.5,-2.752,,,,0.0,0.0,,0.0,,5.202,2.271,45.922,37.516,1.18,1459.984,-4.13,-1.311,967.05,30.417,2.107,8.916,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.402,515.032,14.018,2.163,18.376,230.498,7.25,584.239,12.946,3.568,,0.012,0.012,0.0,0.0,0.395,0.0,0.002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2017,UZB,31945680.0,319615533056.0,,,,,0.0,0.0,0.0,,482.949,-5.57,-0.973,516.243,16.492,307.084,9.81,4.432,0.56,412.786,13.187,16.896,3.102,57.42,58.06,10.92,3.229,16.63,16642.676,1.663,2.796,13.887,1556.079,49.71,15981.566,510.542,85.618,96.028,3.359,14.552,447.821,1212.057,38.72,14018.212,0.909,4.828,16780.609,536.068,66.69,84.231,28.04,15.594,2.739,21.103,261.068,8.34,660.585,14.364,3.969,15.608,2.743,21.12,261.381,8.35,661.109,14.382,3.972,-0.64,-1.115,,,,0.0,0.0,,0.0,,0.669,0.307,46.229,36.938,1.18,1447.111,5.782,1.759,1007.205,32.176,2.032,8.695,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.46,531.662,15.608,2.743,21.12,261.381,8.35,661.109,14.382,3.972,35.473,0.004,0.017,0.313,0.01,0.524,0.017,0.003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
