country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Micronesia (country),2016,FSM,109934.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.783,0.041,6817.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (country),2017,FSM,110441.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.045,0.008,6857.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.757,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (country),2018,FSM,110945.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.822,0.006,6882.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (country),2019,FSM,111392.0,,,,,,,,,,,,,,,,,,,,,,,,,,-5.587,-0.043,6471.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.721,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (country),2020,FSM,112119.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.245,0.002,6445.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (country),2021,FSM,113143.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6387.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723,,,,,,,,,,,,,,,,,,,,,,,,
Middle Africa (EI),1965,,,,,,,,,,,,,,,,2.116,,,,,,,,5.567,,,,,,,,,,,,,26.378,,69.391,,,0.108,,,,,,,,,0.283,,,,11.636,,3.935,,,30.609,,,11.636,,,,,30.609,,,,,,,,,,,,,24.154,,,,,,,,,63.54,,,,,,,,,,,,,38.014,,,11.636,,,,,30.609,,,,,,,,,,,,,,,,
Middle Africa (EI),1966,,,,,,,,,,,,,10.357,0.219,,2.335,,,,,,,,5.975,,,,2.826,1.074,,,2.301,0.607,,,,26.985,,69.037,0.0,0.0,0.108,,,,,,,,,0.276,,4.015,0.467,12.103,,4.093,,,30.963,4.015,0.467,12.103,,,,,30.963,,,,,,,,,,,1.606,0.388,24.542,,,,,,,,,62.786,,,,,,,,,,,,,39.088,4.015,0.467,12.103,,,,,30.963,,,,,,,,,,,,,,,,
Middle Africa (EI),1967,,,,,,,,,,,,,-4.568,-0.107,,2.229,,,,,,,,5.747,,,,-0.789,-0.308,,,1.564,0.422,,,,27.407,,70.674,53.364,0.057,0.165,,,,,,,,,0.426,,-6.035,-0.73,11.373,,3.846,,,29.326,-6.035,-0.73,11.373,,,,,29.326,,,,,,,,,,,1.92,0.471,25.013,,,,,,,,,64.5,,,,,,,,,,,,,38.78,-6.035,-0.73,11.373,,,,,29.326,,,,,,,,,,,,,,,,
Middle Africa (EI),1968,,,,,,,,,,,,,9.506,0.212,,2.441,,,,,,,,6.055,,,,3.936,1.526,,,3.778,1.036,,,,28.443,,70.567,47.504,0.079,0.244,,,,,,,,,0.605,,4.316,0.491,11.863,,4.012,,,29.433,4.316,0.491,11.863,,,,,29.433,,,,,,,,,,,2.979,0.745,25.758,,,,,,,,,63.907,,,,,,,,,,,,,40.306,4.316,0.491,11.863,,,,,29.433,,,,,,,,,,,,,,,,
Middle Africa (EI),1969,,,,,,,,,,,,,7.407,0.181,,2.621,,,,,,,,6.207,,,,4.777,1.925,,,3.152,0.896,,,,29.339,,69.472,-3.897,-0.009,0.234,,,,,,,,,0.555,,8.674,1.029,12.892,,4.36,,,30.528,8.674,1.029,12.892,,,,,30.528,,,,,,,,,,,2.815,0.725,26.483,,,,,,,,,62.71,,,,,,,,,,,,,42.232,8.674,1.029,12.892,,,,,30.528,,,,,,,,,,,,,,,,
Middle Africa (EI),1970,,,,,,,,,,,,,-4.869,-0.128,,2.494,,,,,,,,5.627,,,,4.943,2.088,,,2.025,0.594,,,,29.933,,67.541,143.65,0.336,0.571,,,,,,,,,1.288,,11.583,1.493,14.386,,4.865,,,32.459,11.583,1.493,14.386,,,,,32.459,,,,,,,,,,,1.455,0.385,26.869,,,,,,,,,60.626,,,,,,,,,,,,,44.319,11.583,1.493,14.386,,,,,32.459,,,,,,,,,,,,,,,,
Middle Africa (EI),1971,,,,,,,,,,,,,3.683,0.092,,2.586,,,,,,,,5.135,,,,13.621,6.037,,,16.956,5.076,,,,35.009,,69.523,128.734,0.735,1.306,,,,,,,,,2.593,,6.68,0.961,15.347,,5.19,,,30.477,6.68,0.961,15.347,,,,,30.477,,,,,,,,,,,15.814,4.249,31.118,,,,,,,,,61.796,,,,,,,,,,,,,50.356,6.68,0.961,15.347,,,,,30.477,,,,,,,,,,,,,,,,
Middle Africa (EI),1972,,,,,,,,,,,,,-4.862,-0.126,,2.46,,,,,,,,4.716,,,,3.579,1.802,,,4.135,1.447,,,,36.456,,69.896,17.745,0.232,1.537,,,,,,,,,2.947,,2.312,0.355,15.702,,5.31,,,30.104,2.312,0.355,15.702,,,,,30.104,,,,,,,,,,,4.311,1.342,32.459,,,,,,,,,62.233,,,,,,,,,,,,,52.158,2.312,0.355,15.702,,,,,30.104,,,,,,,,,,,,,,,,
Middle Africa (EI),1973,,,,,,,,,,,,,1.506,0.037,,2.497,,,,,,,,4.279,,,,11.892,6.203,,,13.397,4.884,,,,41.34,,70.836,238.838,3.671,5.208,,,,,,,,,8.925,,8.399,1.319,17.02,,5.756,,,29.164,8.399,1.319,17.02,,,,,29.164,,,,,,,,,,,3.621,1.176,33.635,,,,,,,,,57.633,,,,,,,,,,,,,58.361,8.399,1.319,17.02,,,,,29.164,,,,,,,,,,,,,,,,
Middle Africa (EI),1974,,,,,,,,,,,,,-1.863,-0.047,,2.45,,,,,,,,4.095,,,,2.543,1.484,,,4.341,1.795,,,,43.135,,72.078,14.576,0.759,5.968,,,,,,,,,9.972,,-1.824,-0.31,16.71,,5.651,,,27.922,-1.824,-0.31,16.71,,,,,27.922,,,,,,,,,,,3.217,1.082,34.717,,,,,,,,,58.011,,,,,,,,,,,,,59.845,-1.824,-0.31,16.71,,,,,27.922,,,,,,,,,,,,,,,,
Middle Africa (EI),1975,,,,,,,,,,,,,-2.213,-0.054,,2.396,,,,,,,,4.217,,,,-5.052,-3.023,,,-10.82,-4.667,,,,38.468,,67.699,-61.966,-3.698,2.27,,,,,,,,,3.995,,9.839,1.644,18.354,,6.207,,,32.301,9.839,1.644,18.354,,,,,32.301,,,,,,,,,,,-2.636,-0.915,33.801,,,,,,,,,59.487,,,,,,,,,,,,,56.822,9.839,1.644,18.354,,,,,32.301,,,,,,,,,,,,,,,,
Middle Africa (EI),1976,,,,,,,,,,,,,7.525,0.18,,2.577,,,,,,,,4.635,,,,-2.163,-1.229,,,-1.412,-0.543,,,,37.924,,68.219,-69.226,-1.571,0.698,,,,,,,,,1.256,,-3.738,-0.686,17.668,,5.975,,,31.781,-3.738,-0.686,17.668,,,,,31.781,,,,,,,,,,,2.508,0.848,34.649,,,,,,,,,62.327,,,,,,,,,,,,,55.592,-3.738,-0.686,17.668,,,,,31.781,,,,,,,,,,,,,,,,
Middle Africa (EI),1977,,,,,,,,,,,,,1.134,0.029,,2.606,,,,,,,,4.413,,,,6.206,3.45,,,7.873,2.986,,,,40.91,,69.289,56.765,0.397,1.095,,,,,,,,,1.855,,2.628,0.464,18.132,,6.132,,,30.711,2.628,0.464,18.132,,,,,30.711,,,,,,,,,,,7.389,2.56,37.209,,,,,,,,,63.021,,,,,,,,,,,,,59.042,2.628,0.464,18.132,,,,,30.711,,,,,,,,,,,,,,,,
Middle Africa (EI),1978,,,,,,,,,,,,,-6.394,-0.167,,2.439,,,,,,,,3.709,,,,11.377,6.717,,,16.21,6.631,,,,47.542,,72.296,2.443,0.027,1.122,,,,,,,,,1.706,,0.473,0.086,18.218,,6.161,,,27.704,0.473,0.086,18.218,,,,,27.704,,,,,,,,,,,18.198,6.771,43.981,,,,,,,,,66.881,,,,,,,,,,,,,65.76,0.473,0.086,18.218,,,,,27.704,,,,,,,,,,,,,,,,
Middle Africa (EI),1979,,,,,,,,,,,,,-10.3,-0.251,,2.188,,,,,,,,3.308,,,,0.571,0.375,,,-0.069,-0.033,,,,47.509,,71.836,-6.775,-0.076,1.046,,,,,,,,,1.581,,2.24,0.408,18.626,,6.299,,,28.164,2.24,0.408,18.626,,,,,28.164,,,,,,,,,,,0.669,0.294,44.275,,,,,,,,,66.947,,,,,,,,,,,,,66.135,2.24,0.408,18.626,,,,,28.164,,,,,,,,,,,,,,,,
Middle Africa (EI),1980,,,,,,,,,,,,,11.483,0.251,,2.439,,,,,,,,3.521,,,,4.747,3.139,,,4.491,2.134,,,,49.643,,71.661,150.132,1.57,2.616,,,,,,,,,3.776,,5.398,1.005,19.631,,6.639,,,28.339,5.398,1.005,19.631,,6.639,,,28.339,,,,,,,,,,,0.706,0.313,44.588,,,,,,,,,64.364,0.0,0.0,,,,,,,,,0.0,,69.274,5.398,1.005,19.631,,6.639,,,28.339,,,0.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0
Middle Africa (EI),1981,,,,,,,,,,,,,1.724,0.042,,2.481,,,,,,,,3.376,,,,6.08,4.212,,,6.262,3.109,,,,52.751,,71.784,17.108,0.447,3.063,,,,,,,,,4.168,,5.618,1.103,20.734,,7.012,,,28.216,5.618,1.103,20.734,,7.012,,,28.216,,,,,,,,,,,5.874,2.619,47.207,,,,,,,,,64.239,0.0,0.0,,,0.0,,,,,,0.0,,73.486,5.618,1.103,20.734,,7.012,,,28.216,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
Middle Africa (EI),1982,,,,,,,,,,,,,-3.521,-0.087,,2.394,,,,,,,,3.356,,,,-2.937,-2.158,,,-5.706,-3.01,,,,49.741,,69.737,14.266,0.437,3.5,,,,,,,,,4.907,,4.107,0.852,21.586,,7.3,,,30.263,4.107,0.852,21.586,,7.3,,,30.263,,,,,,,,,,,-7.117,-3.36,43.847,,,,,,,,,61.473,0.0,0.0,,,0.0,,,,,,0.0,,71.327,4.107,0.852,21.586,,7.3,,,30.263,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
Middle Africa (EI),1983,,,,,,,,,,,,,-1.97,-0.047,,2.347,,,,,,,,2.972,,,,10.719,7.646,,,12.94,6.436,,,,56.178,,71.135,7.342,0.257,3.757,,,,,,,,,4.758,,5.603,1.209,22.795,,7.709,,,28.865,5.603,1.209,22.795,,7.709,,,28.865,,,,,,,,,,,14.201,6.227,50.074,,,,,,,,,63.406,0.0,0.0,,,0.0,,,,,,0.0,,78.973,5.603,1.209,22.795,,7.709,,,28.865,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
Middle Africa (EI),1984,,,,,,,,,,,,,1.975,0.046,,2.393,,,,,,,,3.184,,,,-4.823,-3.809,,,-8.654,-4.862,,,,51.316,,68.272,-3.799,-0.143,3.614,,,,,,,,,4.809,,4.618,1.053,23.848,,8.065,,,31.728,4.618,1.053,23.848,,8.065,,,31.728,,,,,,,,,,,-9.516,-4.765,45.309,,,,,,,,,60.279,0.0,0.0,,,0.0,,,,,,0.0,,75.164,4.618,1.053,23.848,,8.065,,,31.728,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
Middle Africa (EI),1985,,,,,,,,,,,,,-0.284,-0.007,,2.386,,,,,,,,2.827,,9.739,11.538,12.302,9.247,,,11.796,6.053,,,,57.369,,67.964,13.529,0.489,4.103,,,,,,,,,4.861,,13.391,3.194,27.042,,9.145,,93.901,32.036,13.391,3.194,27.042,,9.145,,93.901,32.036,,,,,0.0,,0.0,,0.0,0.0,12.296,5.571,50.88,,,,,,,,,60.276,0.0,0.0,,,0.0,,,,0.0,,0.0,,84.411,13.391,3.194,27.042,,9.145,,93.901,32.036,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Middle Africa (EI),1986,,,,,,,,,,,,,1.832,0.044,,2.43,,,,,,,,2.908,,10.05,12.025,-0.993,-0.838,,,-2.971,-1.704,,,,55.665,,66.606,14.0,0.575,4.678,,,,,,,,,5.597,,3.204,0.866,27.908,,9.438,,93.91,33.394,3.204,0.866,27.908,,9.438,,93.91,33.394,,,,0.0,0.0,,0.0,,0.0,0.0,-4.565,-2.323,48.557,,,,,,,,,58.101,0.0,0.0,,,0.0,,,,0.0,,0.0,,83.573,3.204,0.866,27.908,,9.438,,93.91,33.394,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Middle Africa (EI),1987,,,,,,,,,,,,,1.432,0.035,,2.465,,,,,,,,2.887,,10.088,11.818,2.143,1.791,,,3.132,1.743,,,,57.408,,67.251,15.359,0.719,5.397,,,,,,,,,6.322,,0.17,0.047,27.955,,9.454,,93.715,32.749,0.17,0.047,27.955,,9.454,,93.715,32.749,,,,0.0,0.0,,0.0,,0.0,0.0,2.039,0.99,49.547,,,,,,,,,58.042,0.0,0.0,,,0.0,,,,0.0,,0.0,,85.364,0.17,0.047,27.955,,9.454,,93.715,32.749,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Middle Africa (EI),1988,,,,,,,,,,,,,0.92,0.023,,2.487,,,,,,,,2.772,,10.238,11.41,5.113,4.364,,,6.83,3.921,,,,61.329,,68.35,19.633,1.059,6.456,,,,,,,,,7.195,,1.587,0.444,28.399,,9.604,,93.807,31.65,1.587,0.444,28.399,,9.604,,93.807,31.65,,,,0.0,0.0,,0.0,,0.0,0.0,5.729,2.839,52.386,,,,,,,,,58.383,0.0,0.0,,,0.0,,,,0.0,,0.0,,89.728,1.587,0.444,28.399,,9.604,,93.807,31.65,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Middle Africa (EI),1989,,,,,,,,,,,,,2.728,0.068,,2.555,,,,,,,,2.701,,11.942,12.623,5.436,4.878,,,-0.928,-0.569,,,,60.76,,64.225,-22.982,-1.484,4.972,,,,,,,,,5.256,,19.18,5.447,33.846,,11.446,,95.847,35.775,19.18,5.447,33.846,,11.446,,95.847,35.775,,,,0.0,0.0,,0.0,,0.0,0.0,1.617,0.847,53.233,,,,,,,,,56.268,0.0,0.0,,,0.0,,,,0.0,,0.0,,94.606,19.18,5.447,33.846,,11.446,,95.847,35.775,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Middle Africa (EI),1990,,,,,,,,,,,,,0.979,0.025,,2.58,,,,,,,,2.942,,10.888,12.412,-7.279,-6.887,,,-5.715,-3.472,,,,57.288,,65.309,23.988,1.193,6.165,,,,,,,,,7.028,,-10.117,-3.424,30.422,,10.288,,94.488,34.681,-10.091,-3.415,30.431,,10.291,,94.516,34.691,,,,0.0,0.0,,0.0,,0.0,0.0,-8.81,-4.69,48.543,,,,,,,,,55.339,0.01,0.003,,,0.01,,,,0.028,,0.011,,87.719,-10.091,-3.415,30.431,,10.291,,94.516,34.691,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Middle Africa (EI),1991,,,,,,,,,,,,,-76.439,-1.972,,0.608,,,,,,,,0.733,,10.615,12.803,-5.486,-4.812,,,-6.818,-3.906,,,,53.382,,64.388,6.504,0.401,6.566,,,,,,,,,7.92,,-3.033,-0.923,29.499,,9.976,,93.985,35.581,-2.983,-0.907,29.524,,9.984,,94.06,35.612,,,,0.0,0.0,,0.0,,0.0,0.0,-4.809,-2.334,46.208,,,,,,,,,55.735,0.026,0.008,,166.667,0.016,,,,0.075,,0.031,,82.907,-2.983,-0.907,29.524,,9.984,,94.06,35.612,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Middle Africa (EI),1992,,,,,,,,,,,,,0.029,0.0,,0.608,,,,,,,,0.715,,11.401,13.397,2.653,2.199,,,-0.561,-0.299,,,,53.083,,62.373,-2.349,-0.154,6.412,,,,,,,,,7.534,,8.47,2.499,31.998,,10.821,,94.909,37.597,8.464,2.499,32.023,,10.829,,94.979,37.627,,,,0.0,0.0,,0.0,,0.0,0.0,-0.314,-0.145,46.063,,,,,,,,,54.124,0.026,0.008,,0.0,0.0,,,,0.07,,0.03,,85.106,8.464,2.499,32.023,,10.829,,94.979,37.627,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Middle Africa (EI),1993,,,,,,,,,,,,,-83.528,-0.508,,0.1,,,,,,,,0.119,,10.753,12.727,-0.723,-0.615,,,2.228,1.183,,,,54.266,,64.227,-0.702,-0.045,6.367,,,,,,,,,7.535,,-5.619,-1.798,30.2,,10.213,,94.978,35.743,-5.615,-1.798,30.225,,10.221,,95.053,35.773,,,,0.0,0.0,,0.0,,0.0,0.0,3.768,1.736,47.799,,,,,,,,,56.573,0.026,0.008,,0.0,0.0,,,,0.074,,0.03,,84.491,-5.615,-1.798,30.225,,10.221,,95.053,35.773,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Middle Africa (EI),1994,,,,,,,,,,,,,-21.452,-0.021,,0.079,,,,,,,,0.096,,10.308,12.588,-3.084,-2.605,,,-2.186,-1.186,,,,53.079,,64.821,-6.785,-0.432,5.935,,,,,,,,,7.248,,-4.71,-1.422,28.777,,9.732,,94.412,35.143,-4.696,-1.419,28.806,,9.741,,94.499,35.179,,,,0.0,0.0,,0.0,,0.0,0.0,-1.533,-0.733,47.066,,,,,,,,,57.478,0.029,0.009,,12.5,0.003,,,,0.087,,0.035,,81.886,-4.696,-1.419,28.806,,9.741,,94.499,35.179,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Middle Africa (EI),1995,,,,,,,,,,,,,745.401,0.586,,0.665,,,,,,,,0.782,,11.44,13.456,3.826,3.133,,,-0.22,-0.117,,,,52.963,,62.295,11.669,0.692,6.627,,,,,,,,,7.795,,11.293,3.25,32.027,,10.831,,94.677,37.671,11.282,3.25,32.056,,10.84,,94.755,37.705,,,,0.0,0.0,,0.0,,0.0,0.0,-2.966,-1.396,45.67,,,,,,,,,53.718,0.029,0.009,,0.0,0.0,,,,0.079,,0.034,,85.019,11.282,3.25,32.056,,10.84,,94.755,37.705,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Middle Africa (EI),1996,,,,,,,,,,,,,2.172,0.014,,0.68,,,,,,,,0.797,,11.616,13.629,0.246,0.209,,,0.205,0.109,,,,53.071,,62.27,-1.301,-0.086,6.541,,,,,,,,,7.675,,0.332,0.106,32.134,,10.867,,93.552,37.703,0.314,0.1,32.156,,10.874,,93.612,37.73,,,,0.0,0.0,,0.0,,0.0,0.0,0.395,0.181,45.851,,,,,,,,,53.798,0.022,0.007,,-22.222,-0.006,,,,0.06,,0.026,,85.227,0.314,0.1,32.156,,10.874,,93.612,37.73,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
