country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Persian Gulf (Shift),1941,,,,,,,,,,,,,,,,,,,-2.174,-0.016,,0.733,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.29,-36.518,,113.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1942,,,,,,,,,,,,,,,,,,,-8.889,-0.065,,0.668,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.113,44.52,,158.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1943,,,,,,,,,,,,,,,,,,,-15.854,-0.106,,0.562,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.048,15.91,,174.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1944,,,,,,,,,,,,,,,,,,,44.928,0.252,,0.814,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.028,54.068,,228.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1945,,,,,,,,,,,,,,,,,,,50.0,0.407,,1.221,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.338,69.268,,297.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1946,,,,,,,,,,,,,,,,,,,0.0,0.0,,1.221,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.942,101.007,,398.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1947,,,,,,,,,,,,,,,,,,,25.333,0.309,,1.531,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.651,78.328,,476.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1948,,,,,,,,,,,,,,,,,,,-20.213,-0.309,,1.221,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.744,170.473,,647.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1949,,,,,,,,,,,,,,,,,,,13.333,0.163,,1.384,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.097,149.527,,796.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1950,,,,,,,,,,,,,,,,,,,17.647,0.244,,1.628,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25,201.222,,998.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1951,,,,,,,,,,,,,,,,,,,0.0,0.0,,1.628,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.096,100.774,,1098.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1952,,,,,,,,,,,,,,,,,,,-15.0,-0.244,,1.384,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.352,91.784,,1190.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1953,,,,,,,,,,,,,,,,,,,-8.824,-0.122,,1.262,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.502,196.489,,1387.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1954,,,,,,,,,,,,,,,,,,,-85.806,-1.083,,0.179,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.353,185.231,,1572.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1955,,,,,,,,,,,,,,,,,,,1013.636,1.815,,1.995,,,,,,,,,,,,,,,,,,,,,,,,,7.63,,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.883,281.19,,1853.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1956,,,,,,,,,,,,,,,,,,,-22.449,-0.448,,1.547,,,,,,,,,,,,,,,,,,,,,,,,26.705,2.038,,9.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.496,120.417,,1974.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1957,,,,,,,,,,,,,,,,,,,-7.368,-0.114,,1.433,,,,,,,,,,,,,,,,,,,,,,,,24.472,2.366,,12.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.983,58.894,,2032.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1958,,,,,,,,,,,,,,,,,,,4.545,0.065,,1.498,,,,,,,,,,,,,,,,,,,,,,,,-3.385,-0.407,,11.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.528,417.319,,2450.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1959,,,,,,,,,,,,,,,,,,,28.804,0.431,,1.929,,,,,,,,,,,,,,,,,,,,,,,,29.46,3.425,,15.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.768,190.336,,2640.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1960,,,,,,,,,,,,,,,,,,,-2.954,-0.057,,1.872,,,,,,,,,,,,,,,,,,,,,,,,100.202,15.083,,30.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.852,392.175,,3032.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1961,,,,,,,,,,,,,,,,,,,-13.913,-0.261,,1.612,,,,,,,,,,,,,,,,,,,,,,,,7.685,2.316,,32.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.088,214.969,,3247.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1962,,,,,,,,,,,,,,,,,,,3.535,0.057,,1.669,,,,,,,,,,,,,,,,,,,,,,,,19.172,6.221,,38.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.759,316.952,,3564.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1963,,,,,,,,,,,,,,,,,,,11.22,0.187,,1.856,,,,,,,,,,,,,,,,,,,,,,,,18.273,7.066,,45.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25,365.368,,3930.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1964,,,,,,,,,,,,,,,,,,,20.175,0.374,,2.231,,,,,,,,,,,,,,,,,,,,,,,,25.053,11.459,,57.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.943,469.352,,4399.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1965,,,,,,,,,,,,,,,,,,,4.015,0.09,,2.32,,,,,,,,,,,,,,,,,,,,,,,,4.829,2.762,,59.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.434,415.051,,4814.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1966,,,,,,,,,,,,,,,,,,,0.0,0.0,,2.32,,,,,,,,,,,,,,,,,,,,,,,,10.472,6.279,,66.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.499,553.611,,5368.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1967,,,,,,,,,,,,,,,,,,,1.754,0.041,,2.361,,,,,,,,,,,,,,,,,,,,,,,,20.085,13.304,,79.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.683,358.728,,5726.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1968,,,,,,,,,,,,,,,,,,,33.103,0.782,,3.142,,,,,,,,,,,,,,,,,,,,,,,,32.263,25.663,,105.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.283,588.873,,6315.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1969,,,,,,,,,,,,,,,,,,,26.943,0.847,,3.989,,,,,,,,,,,,,,,,,,,,,,,,48.603,51.132,,156.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.136,577.022,,6892.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1970,,,,,,,,,,,,,,,,,,,8.163,0.326,,4.315,,,,,,,,,,,,,,,,,,,,,,,,66.553,104.047,,260.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.322,849.339,,7742.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1971,,,,,,,,,,,,,,,,,,,13.208,0.57,,4.885,,,,,,,,,,,,,,,,,,,,,,,,21.61,56.269,,316.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.77,1375.783,,9117.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1972,,,,,,,,,,,,,,,,,,,66.667,3.256,,8.141,,,,,,,,,,,,,,,,,,,,,,,,14.774,46.782,,363.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.632,1060.609,,10178.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1973,,,,,,,,,,,,,,,,,,,-90.0,-7.327,,0.814,,,,,,,,,,,,,,,,,,,,,,,,17.832,64.807,,428.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.425,1773.599,,11952.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1974,,,,,,,,,,,,,,,,,,,1100.0,8.955,,9.769,,,,,,,,,,,,,,,,,,,,,,,,12.015,51.455,,479.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.036,362.879,,12314.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1975,,,,,,,,,,,,,,,,,,,-16.667,-1.628,,8.141,,,,,,,,,,,,,,,,,,,,,,,,1.638,7.858,,487.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.98,-1352.139,,10962.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1976,,,,,,,,,,,,,,,,,,,-10.0,-0.814,,7.327,,,,,,,,,,,,,,,,,,,,,,,,3.162,15.418,,502.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.515,1481.627,,12444.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1977,,,,,,,,,,,,,,,,,,,0.0,0.0,,7.327,,,,,,,,,,,,,,,,,,,,,,,,6.754,33.969,,536.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.638,79.34,,12523.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1978,,,,,,,,,,,,,,,,,,,0.0,0.0,,7.327,,,,,,,,,,,,,,,,,,,,,,,,4.914,26.385,,563.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.675,-585.454,,11938.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1979,,,,,,,,,,,,,,,,,,,0.0,0.0,,7.327,,,,,,,,,,,,,,,,,,,,,,,,20.486,115.405,,678.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.593,190.186,,12128.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1980,,,,,,,,,,,,,,,,,,,-1.727,-0.127,,7.2,,,,,,,,,,,,,,,,,,,,,,,,-37.731,-256.09,,422.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.241,-514.421,,11614.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1981,,,,,,,,,,,,,,,,,,,0.333,0.024,,7.224,,,,,,,,,,,,,,,,,,,,,,,,2.155,9.108,,431.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.902,-1730.672,,9883.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1982,,,,,,,,,,,,,,,,,,,12.403,0.896,,8.12,,,,,,,,,,,,,,,,,,,,,,,,-5.951,-25.692,,406.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.693,-1946.378,,7936.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1983,,,,,,,,,,,,,,,,,,,1.084,0.088,,8.208,,,,,,,,,,,,,,,,,,,,,,,,10.174,41.312,,447.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.882,-704.986,,7231.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1984,,,,,,,,,,,,,,,,,,,1.169,0.096,,8.304,,,,,,,,,,,,,,,,,,,,,,,,33.874,151.54,,598.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.038,-147.371,,7084.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1985,,,,,,,,,,,,,,,,,,,6.551,0.544,,8.848,,,,,,,,,,,,,,,,,,,,,,,,19.131,114.575,,713.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.328,-731.729,,6352.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1986,,,,,,,,,,,,,,,,,,,14.105,1.248,,10.096,,,,,,,,,,,,,,,,,,,,,,,,10.135,72.311,,785.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.935,1330.0,,7682.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1987,,,,,,,,,,,,,,,,,,,-1.743,-0.176,,9.92,,,,,,,,,,,,,,,,,,,,,,,,14.588,114.631,,900.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.372,259.051,,7941.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1988,,,,,,,,,,,,,,,,,,,1.613,0.16,,10.08,,,,,,,,,,,,,,,,,,,,,,,,9.91,89.236,,989.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.497,913.109,,8855.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1989,,,,,,,,,,,,,,,,,,,-4.762,-0.48,,9.6,,,,,,,,,,,,,,,,,,,,,,,,10.483,103.75,,1093.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.733,861.896,,9716.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1990,,,,,,,,,,,,,,,,,,,-8.333,-0.8,,8.8,,,,,,,,,,,,,,,,,,,,,,,,-4.373,-47.815,,1045.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,317.785,,10034.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1991,,,,,,,,,,,,,,,,,,,-18.545,-1.632,,7.168,,,,,,,,,,,,,,,,,,,,,,,,3.458,36.153,,1081.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.263,-327.454,,9707.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1992,,,,,,,,,,,,,,,,,,,8.371,0.6,,7.768,,,,,,,,,,,,,,,,,,,,,,,,11.887,128.592,,1210.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.649,839.538,,10546.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1993,,,,,,,,,,,,,,,,,,,16.787,1.304,,9.072,,,,,,,,,,,,,,,,,,,,,,,,5.577,67.507,,1277.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37,460.94,,11007.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1994,,,,,,,,,,,,,,,,,,,14.021,1.272,,10.344,,,,,,,,,,,,,,,,,,,,,,,,5.859,74.873,,1352.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.608,287.06,,11294.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1995,,,,,,,,,,,,,,,,,,,-11.988,-1.24,,9.104,,,,,,,,,,,,,,,,,,,,,,,,7.513,101.629,,1454.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.521,171.814,,11466.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1996,,,,,,,,,,,,,,,,,,,-10.369,-0.944,,8.16,,,,,,,,,,,,,,,,,,,,,,,,8.265,120.203,,1574.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,124.936,,11591.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian Gulf (Shift),1997,,,,,,,,,,,,,,,,,,,18.628,1.52,,9.68,,,,,,,,,,,,,,,,,,,,,,,,14.857,233.927,,1808.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.907,452.876,,12044.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
