country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Africa,1987,,588080029.0,,,,,,,,,,,2.851,22.964,1408.515,828.32,258.855,152.227,0.104,1.284,2092.87,1230.775,54.317,35.176,,280.26,11.902,3.223,73.524,4004.209,,4.145,87.181,378.341,222.495,3724.432,2190.264,79.389,93.013,3.228,10.113,323.384,53.707,31.584,549.899,9.212,48.835,984.523,578.978,11.27,13.733,,-4.084,-6.177,145.059,83.418,49.056,246.666,17.504,6.16,-7.798,-13.657,164.532,95.024,55.881,279.777,19.939,6.987,,,-29.944,-7.48,17.499,10.487,6.167,29.756,2.2,0.743,5.496,54.104,1038.56,65.779,38.684,1766.018,0.198,5.926,5097.329,2997.637,13.803,44.104,1.973,0.658,,-0.152,0.0,1.119,,3.355,0.235,,0.084,476.567,2354.796,-4.034,-6.177,147.033,84.537,49.714,250.021,17.739,6.244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,1988,,604511530.0,,,,,,,,,,,7.466,61.841,1472.529,890.161,252.185,152.449,2.775,34.156,2092.485,1264.931,51.626,35.316,,295.296,11.716,7.038,165.734,4169.531,,6.398,140.132,378.936,229.071,3855.008,2330.396,77.573,92.457,10.842,35.06,358.445,56.259,34.009,592.949,6.659,38.554,1021.539,617.532,11.517,14.221,,9.249,13.416,158.475,88.656,53.593,262.154,18.149,6.287,15.803,25.602,190.133,107.049,64.712,314.523,21.914,7.543,,,70.148,12.275,29.774,17.358,10.493,49.253,3.553,1.181,4.163,43.231,1081.791,70.491,42.613,1789.53,4.248,127.326,5169.403,3124.964,14.431,42.919,1.884,0.626,,-4.863,-0.089,1.036,,3.116,0.212,,0.075,488.486,2520.53,9.062,13.326,160.359,89.691,54.219,265.27,18.361,6.362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,1989,,621167964.0,,,,,,,,,,,-6.127,-54.54,1345.241,835.621,253.089,157.211,-2.884,-36.481,1977.646,1228.45,51.267,33.102,,306.648,12.147,0.154,3.875,4063.964,,-0.247,-5.749,382.324,237.488,3742.381,2324.647,77.446,92.087,3.634,13.027,371.471,59.467,36.939,598.02,9.696,59.876,1090.539,677.408,12.046,14.715,,5.006,7.933,166.408,90.597,56.276,267.896,18.352,6.592,5.068,9.624,199.757,109.459,67.992,321.582,22.173,7.913,,,5.775,1.72,31.494,17.868,11.099,50.701,3.619,1.248,3.306,35.764,1117.556,69.768,43.338,1799.12,10.37,324.068,5552.495,3449.032,14.133,44.27,1.855,0.617,,-1.438,-0.029,0.993,,2.986,0.201,,0.073,493.663,2524.404,4.931,7.904,168.263,91.591,56.893,270.882,18.553,6.665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,1990,,638157571.0,,,,0.0,0.0,,,,0.0,,5.033,42.057,1375.332,877.678,258.045,164.674,-0.588,-7.224,1913.675,1221.226,51.658,33.656,,318.776,12.224,3.303,83.391,4086.444,,3.76,87.416,392.176,250.27,3779.73,2412.063,78.51,92.494,7.315,27.174,398.645,66.827,42.646,624.682,6.522,44.183,1130.74,721.591,13.378,15.287,,1.739,2.893,169.301,89.719,57.255,265.297,17.961,6.492,-2.181,-4.025,195.732,104.221,66.509,306.714,20.864,7.506,,,-23.876,-7.519,23.974,13.24,8.449,37.568,2.65,0.919,1.627,18.184,1135.74,67.304,42.951,1779.717,7.171,247.34,5792.256,3696.372,13.474,43.552,2.456,0.806,,30.592,0.601,1.263,,3.849,0.253,,0.094,499.526,2607.795,2.052,3.495,171.758,90.981,58.06,269.147,18.214,6.586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,1991,,655040869.0,,,0.0,0.0,0.0,,,,0.0,,-2.725,-23.916,1303.372,853.762,251.566,164.786,1.98,24.185,1901.271,1245.411,50.727,32.776,,324.848,12.471,-0.112,-2.917,3976.666,,-0.622,-14.994,385.359,252.426,3659.419,2397.069,77.706,92.022,0.75,2.99,401.636,69.632,45.611,613.146,7.187,51.861,1180.769,773.452,14.041,15.419,,5.933,10.044,179.346,92.592,60.651,273.793,18.671,6.885,6.176,12.078,207.81,107.806,70.617,317.247,21.739,7.978,,,8.226,1.972,25.946,13.959,9.144,39.61,2.815,0.996,0.522,5.932,1141.671,64.162,42.028,1742.901,3.739,138.225,5853.981,3834.597,12.938,43.828,2.518,0.822,,1.985,0.061,1.254,,3.844,0.253,,0.097,495.92,2604.879,5.878,10.106,181.864,93.846,61.473,277.637,18.924,6.982,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,1992,,671931834.0,,,0.0,0.0,0.0,,,,0.0,,0.594,5.069,1278.152,858.831,246.186,165.42,2.274,28.324,1895.631,1273.735,50.453,32.481,,327.871,12.4,1.506,39.239,3935.098,,1.96,46.972,384.772,258.541,3637.335,2444.041,78.854,92.433,4.889,19.635,421.27,75.223,50.545,626.954,4.503,34.831,1202.924,808.283,15.416,15.932,,-4.602,-8.254,171.092,86.11,57.86,254.627,17.647,6.471,-3.703,-7.733,200.077,101.204,68.002,297.763,20.741,7.567,,,1.575,0.409,26.355,13.823,9.288,39.222,2.833,0.997,1.951,22.269,1163.94,63.363,42.576,1732.229,1.896,72.7,5815.021,3907.298,12.986,44.02,2.629,0.854,,3.918,0.112,1.271,,3.913,0.26,,0.099,487.953,2644.118,-4.488,-8.142,173.722,87.381,58.714,258.541,17.908,6.57,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,1993,,689140286.0,,,0.0,0.0,0.0,,,,0.0,,1.5,12.883,1264.93,871.714,255.328,175.957,1.834,23.36,1882.193,1297.095,51.893,32.878,,339.074,12.789,0.275,7.261,3847.371,,0.663,16.202,395.924,272.847,3570.017,2460.243,80.468,92.791,-2.048,-8.626,412.644,80.003,55.133,598.781,3.108,25.124,1209.343,833.407,16.26,15.563,,-2.036,-3.483,167.61,82.251,56.683,243.215,16.717,6.322,-4.578,-8.941,191.136,94.159,64.889,277.354,19.137,7.209,,,-21.888,-5.769,20.586,10.528,7.255,29.872,2.14,0.776,1.026,11.945,1175.885,60.593,41.757,1706.307,-1.304,-50.938,5595.899,3856.36,12.315,44.35,2.934,0.949,,11.175,0.305,1.378,,4.258,0.28,,0.111,492.024,2651.378,-1.84,-3.172,170.55,83.632,57.634,247.482,16.997,6.432,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.006,0.006,0.003,0.002,0.009,0.001,0.0
Africa,1994,,706488557.0,,,0.0,0.0,0.0,,,,0.0,,2.608,22.734,1266.047,894.448,254.489,179.794,3.933,51.014,1908.182,1348.109,51.175,32.636,,351.334,12.819,3.369,89.318,3879.322,,3.252,80.001,398.703,281.679,3595.591,2540.244,80.174,92.686,4.649,19.184,431.828,87.902,62.102,611.231,-5.251,-43.76,1117.706,789.646,17.676,15.756,,1.612,2.701,170.311,81.524,57.596,241.067,16.394,6.214,5.018,9.317,200.452,96.456,68.145,283.731,19.396,7.314,,,33.66,6.929,27.515,13.726,9.697,38.947,2.76,1.004,3.239,38.084,1213.968,56.312,39.784,1718.313,-0.201,-7.767,5447.495,3848.593,11.324,44.294,2.61,0.847,,-10.815,-0.324,1.198,,3.695,0.241,,0.095,497.296,2740.697,1.413,2.388,172.937,82.73,58.448,244.784,16.636,6.31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.01,0.016,0.008,0.005,0.023,0.002,0.001
Africa,1995,,724331972.0,,,0.0,0.0,0.0,,,,0.0,,3.133,28.023,1273.548,922.471,258.011,186.886,5.088,68.586,1955.864,1416.695,51.525,32.35,,362.711,12.72,4.045,110.859,3936.807,,3.911,99.345,399.454,289.338,3644.17,2639.589,79.771,92.567,6.812,29.416,461.243,91.552,66.314,636.785,10.519,83.059,1204.841,872.705,18.283,16.175,,3.773,6.425,176.736,82.516,59.769,243.999,16.478,6.198,5.81,11.514,211.966,99.546,72.105,292.637,19.879,7.433,,,16.541,4.551,32.067,15.602,11.301,44.271,3.116,1.125,3.452,41.906,1255.875,49.891,36.138,1733.838,1.62,62.361,5399.393,3910.953,9.963,44.042,3.145,1.028,,21.468,0.534,1.42,,4.342,0.284,,0.11,500.752,2851.555,4.03,6.962,179.899,83.944,60.804,248.366,16.764,6.309,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667,0.003,0.019,0.009,0.006,0.026,0.002,0.001
Africa,1996,,742765067.0,,,0.0,0.0,0.0,,,,0.0,,1.383,12.757,1259.117,935.228,265.617,197.291,-0.307,-4.344,1901.477,1412.351,51.625,31.982,,382.159,13.069,2.549,72.673,3936.949,,2.388,63.03,410.059,304.578,3638.592,2702.619,79.699,92.422,4.975,22.948,484.192,94.231,69.992,651.877,6.946,60.62,1256.555,933.325,18.315,16.558,,4.262,7.533,184.269,83.898,62.316,248.085,16.306,6.301,4.524,9.644,221.61,101.467,75.366,298.358,19.721,7.578,,,4.194,1.345,33.412,15.853,11.775,44.983,3.081,1.143,2.176,27.324,1283.199,50.211,37.295,1727.597,3.238,126.621,5435.87,4037.574,9.759,43.882,3.908,1.268,,23.275,0.763,1.707,,5.261,0.332,,0.134,514.508,2924.229,4.585,8.299,188.198,85.614,63.591,253.375,16.64,6.436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.698,0.002,0.021,0.01,0.007,0.028,0.002,0.001
Africa,1997,,761224818.0,,,0.0,0.0,0.0,,,,0.0,,2.544,23.791,1259.837,959.019,270.676,206.045,6.367,89.923,1973.495,1502.273,51.396,32.115,,400.899,13.425,2.118,61.944,3922.852,,2.017,54.507,420.892,320.393,3621.96,2757.126,79.919,92.33,-2.007,-9.716,474.476,99.635,75.844,623.305,11.602,108.286,1368.336,1041.611,18.919,15.889,,2.465,4.542,188.811,83.881,63.852,248.036,15.927,6.323,3.366,7.437,229.046,102.339,77.903,300.892,19.432,7.67,,,7.406,2.474,35.886,16.614,12.647,47.143,3.155,1.202,3.151,40.432,1323.631,50.581,38.504,1738.818,2.325,93.88,5427.377,4131.454,9.604,44.325,4.328,1.396,,10.14,0.42,1.834,,5.685,0.348,,0.145,526.65,2986.172,2.618,4.962,193.16,85.725,65.256,253.749,16.277,6.468,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.408,0.0,0.021,0.009,0.007,0.028,0.002,0.001
Africa,1998,,779908311.0,,,0.0,0.0,0.0,,,,0.0,,-2.292,-21.98,1201.473,937.039,258.617,201.698,1.343,20.174,1952.085,1522.447,49.623,30.901,,406.459,13.404,1.548,46.23,3888.152,,1.241,34.207,412.946,322.06,3579.052,2791.333,79.236,92.05,5.24,24.861,499.337,99.153,77.33,640.251,6.5,67.705,1422.368,1109.316,19.025,16.467,,4.389,8.287,197.098,85.465,66.655,252.719,16.399,6.5,5.243,12.024,241.07,105.125,81.988,309.1,20.171,7.95,,,7.543,2.707,38.593,17.439,13.601,49.484,3.346,1.273,2.367,31.325,1354.957,55.175,43.032,1737.328,0.336,13.892,5315.171,4145.346,10.587,44.683,5.356,1.724,,23.478,1.029,2.211,,6.868,0.424,,0.177,521.162,3032.402,4.797,9.317,202.477,87.686,68.387,259.616,16.825,6.677,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556,0.001,0.022,0.01,0.008,0.029,0.002,0.001
Africa,1999,,799099611.0,,,0.0,0.0,0.0,,,,0.0,,3.092,28.972,1208.874,966.011,250.026,199.796,-0.172,-2.62,1901.925,1519.828,47.73,30.909,,418.592,13.394,3.064,92.908,3911.04,,2.979,83.167,413.917,330.761,3597.172,2874.499,79.017,91.975,0.938,4.683,504.02,107.734,86.09,630.734,9.682,107.409,1522.621,1216.726,20.567,16.127,,6.045,11.915,209.013,88.455,70.684,261.56,16.886,6.688,3.98,9.742,250.811,106.684,85.251,313.867,20.366,8.025,,,-5.617,-2.168,36.425,16.064,12.837,45.583,3.067,1.165,3.654,49.512,1404.469,56.157,44.875,1757.564,-2.827,-117.197,5040.86,4028.149,10.72,44.939,5.315,1.71,,-0.838,-0.041,2.14,,6.651,0.408,,0.17,523.83,3125.31,5.889,11.909,214.386,90.619,72.414,268.285,17.299,6.86,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.526,0.036,0.059,0.025,0.02,0.073,0.005,0.002
Africa,2000,,818952374.0,,,0.0,0.0,0.0,2.686,2.2,0.523,0.0,566.068,-0.236,-2.28,1176.785,963.73,237.657,194.63,-0.097,-1.474,1854.02,1518.354,46.28,30.156,422.73,420.55,13.16,2.255,70.469,3902.278,,1.88,54.048,403.149,330.16,3575.967,2928.547,78.507,91.638,10.476,52.803,556.822,109.542,89.71,679.92,11.037,134.287,1649.684,1351.012,21.332,17.424,238.06,6.468,13.518,222.531,90.994,74.52,271.726,17.72,6.963,6.471,16.422,267.233,110.373,90.39,326.311,21.493,8.362,2.18,0.516,1.348,0.491,36.916,15.886,13.01,45.077,3.094,1.155,0.251,3.525,1407.994,55.95,45.82,1719.262,7.228,291.173,5274.204,4319.322,10.895,44.058,7.232,2.63,0.43,35.327,1.917,3.211,0.525,8.831,0.625,0.102,0.226,513.522,3195.78,7.379,15.931,230.317,94.487,77.38,281.234,18.4,7.207,,0.035,0.035,0.0,0.0,0.043,0.0,0.001,786.364,0.46,0.519,0.281,0.23,0.634,0.055,0.016
Africa,2001,,839464127.0,,,0.0,0.0,0.0,2.585,2.17,0.496,0.0,562.114,1.265,12.196,1162.559,975.926,237.318,199.22,-0.251,-3.817,1804.171,1514.537,45.561,29.485,438.1,437.26,13.21,3.573,114.173,3942.936,,3.582,104.91,407.653,342.21,3613.564,3033.457,78.262,91.647,13.975,77.814,634.636,114.811,96.38,756.001,2.768,37.401,1653.928,1388.413,22.042,19.174,245.79,7.459,15.046,237.576,96.752,81.22,283.009,18.575,7.178,4.008,9.263,276.496,113.227,95.05,329.372,21.738,8.353,0.84,0.192,-17.61,-6.698,30.218,12.77,10.72,35.997,2.452,0.913,1.058,14.901,1422.895,55.524,46.61,1695.004,-1.004,-43.346,5093.697,4275.976,10.66,42.988,7.437,2.65,0.48,3.119,0.205,3.157,0.572,8.859,0.606,0.11,0.225,520.88,3309.953,7.624,15.961,246.278,100.457,84.33,293.375,19.286,7.441,25.283,0.009,0.044,0.0,0.0,0.052,0.0,0.001,136.798,0.702,1.221,0.548,0.46,1.454,0.105,0.037
Africa,2002,,860611762.0,,,0.491,0.57,0.491,2.556,2.2,0.476,0.015,558.831,-4.253,-41.505,1085.764,934.422,238.389,205.16,-1.674,-25.354,1730.377,1489.183,44.374,27.87,462.97,462.34,13.79,1.294,42.817,3895.799,,0.936,28.39,422.839,363.9,3557.756,3061.847,78.708,91.323,5.673,36.0,670.636,130.558,112.36,779.255,4.387,60.906,1684.057,1449.319,24.302,20.002,258.37,5.141,10.602,248.178,96.919,83.41,288.374,18.041,7.402,6.256,14.428,290.924,114.384,98.44,338.043,21.292,8.677,0.63,0.136,11.867,3.368,33.586,13.932,11.99,39.025,2.593,1.002,2.382,33.895,1456.789,53.892,46.38,1692.737,0.673,28.767,5001.956,4304.742,10.032,43.45,7.325,2.59,0.39,-1.842,-0.112,3.009,0.453,8.512,0.56,0.084,0.218,537.222,3352.77,5.538,11.06,257.338,100.452,86.45,299.018,18.698,7.675,12.298,0.005,0.049,0.023,0.02,0.057,0.004,0.001,6.739,0.074,1.295,0.5,0.43,1.504,0.093,0.039
Africa,2003,,882349569.0,,10.272,0.05,0.613,0.541,2.244,1.98,0.408,0.015,567.156,8.843,82.627,1152.659,1017.048,249.3,219.97,7.456,111.037,1813.589,1600.22,45.335,28.936,486.03,485.21,13.805,4.833,162.043,3983.47,,5.482,167.845,439.134,387.47,3660.332,3229.692,79.856,91.888,6.099,40.9,711.536,135.037,119.15,806.411,7.373,106.862,1763.679,1556.181,24.556,20.244,275.19,-2.884,-8.702,239.477,92.571,81.68,271.408,16.834,6.813,-1.286,-5.802,285.122,110.772,97.74,323.139,20.144,8.112,0.82,0.169,5.604,1.655,35.24,14.348,12.66,39.939,2.609,1.003,3.042,44.318,1501.107,54.797,48.35,1701.261,8.763,377.239,5306.265,4681.981,9.965,42.708,8.252,2.77,0.79,14.686,0.927,3.139,0.895,9.352,0.571,0.163,0.235,549.907,3514.813,-2.222,-7.457,249.881,96.424,85.08,283.2,17.535,7.109,19.403,0.009,0.058,0.023,0.02,0.066,0.004,0.002,20.744,0.259,1.553,0.691,0.61,1.76,0.126,0.044
Africa,2004,,904781595.0,,17.63,0.095,0.704,0.637,2.42,2.19,0.425,0.017,561.783,10.04,102.113,1236.941,1119.162,253.94,229.76,2.212,35.395,1807.746,1635.615,44.59,29.654,515.35,515.27,13.653,7.378,259.312,4171.311,,7.552,243.915,453.623,410.43,3839.166,3473.607,79.653,92.037,10.058,71.57,783.106,148.655,134.5,865.519,5.112,79.552,1807.876,1635.733,26.103,20.749,289.47,5.625,11.86,251.336,95.647,86.54,277.787,16.795,6.659,6.1,15.396,300.518,115.873,104.84,332.144,20.347,7.963,0.08,0.016,5.545,1.717,36.958,15.783,14.28,40.847,2.771,0.979,4.679,70.232,1571.339,51.029,46.17,1736.706,11.293,528.725,5759.076,5210.706,8.96,41.635,9.303,3.22,1.03,13.415,1.051,3.559,1.138,10.282,0.625,0.2,0.246,569.497,3774.125,6.181,13.679,263.56,100.09,90.56,291.297,17.575,6.983,22.471,0.013,0.071,0.022,0.02,0.078,0.004,0.002,43.443,0.661,2.214,0.862,0.78,2.447,0.151,0.059
Africa,2005,,927898412.0,,-91.179,-0.581,0.061,0.056,3.071,2.85,0.532,0.001,563.129,-7.156,-80.089,1119.813,1039.073,250.178,232.14,0.649,10.62,1774.154,1646.235,43.338,27.45,535.81,535.65,14.151,0.298,11.242,4079.506,,0.42,14.58,463.477,430.06,3759.233,3488.187,80.287,92.149,3.182,24.922,808.028,154.877,143.71,870.815,3.965,64.858,1832.735,1700.592,26.829,21.346,301.64,1.855,3.043,254.379,95.538,88.65,274.145,16.55,6.72,-0.934,-3.338,297.18,113.795,105.59,320.272,19.712,7.851,0.16,0.03,-15.507,-5.928,31.029,13.191,12.24,33.44,2.285,0.82,4.439,69.747,1641.086,58.422,54.21,1768.605,3.67,191.212,5821.669,5401.917,10.12,43.353,9.397,3.85,1.0,1.21,0.094,4.149,1.078,10.127,0.719,0.187,0.248,577.272,3785.367,1.19,2.59,266.151,100.604,93.35,286.832,17.427,7.031,19.606,0.013,0.084,0.022,0.02,0.091,0.004,0.002,1.575,0.021,2.235,0.894,0.83,2.408,0.155,0.059
Africa,2006,,951740562.0,,28.726,0.016,0.076,0.072,2.805,2.67,0.479,0.002,564.737,1.446,15.024,1107.547,1054.097,251.129,239.01,-0.681,-11.208,1717.933,1635.026,42.843,27.318,560.92,557.87,14.458,1.936,73.299,4054.325,,1.914,66.771,474.257,451.37,3735.217,3554.957,80.91,92.129,4.421,35.72,843.748,162.923,155.06,886.531,8.282,140.85,1934.815,1841.442,27.795,21.866,315.05,3.615,7.538,261.918,96.507,91.85,275.199,16.464,6.788,2.699,6.529,303.709,111.9,106.5,319.109,19.09,7.871,3.05,0.544,-11.217,-3.654,27.375,10.581,10.07,28.763,1.805,0.709,0.977,16.026,1657.112,60.205,57.3,1741.139,2.333,126.003,5808.223,5527.921,10.271,42.945,11.81,3.68,1.01,24.898,2.413,3.867,1.061,12.408,0.66,0.181,0.306,586.158,3858.666,4.393,10.183,276.333,101.32,96.43,290.345,17.285,7.161,29.025,0.024,0.108,0.032,0.03,0.113,0.005,0.003,9.25,0.191,2.426,0.914,0.87,2.549,0.156,0.063
Africa,2007,,976461747.0,,994.303,0.719,0.81,0.791,2.622,2.56,0.439,0.02,562.653,1.664,17.536,1097.466,1071.633,253.128,247.17,-0.039,-0.638,1673.786,1634.388,42.375,26.754,587.76,583.29,14.562,3.806,146.843,4102.063,,3.855,137.048,483.357,471.98,3781.004,3692.005,80.917,92.173,6.716,56.667,900.415,170.012,166.01,922.12,6.263,115.325,2003.936,1956.767,28.461,22.479,328.19,3.421,7.268,269.185,96.184,93.92,275.674,16.102,6.72,4.401,9.794,313.503,113.993,111.31,321.06,19.083,7.827,4.47,0.761,12.877,3.332,30.707,12.904,12.6,31.447,2.16,0.767,3.792,62.845,1719.958,60.217,58.8,1761.418,2.067,114.278,5778.208,5642.199,10.081,42.94,9.803,3.58,1.02,-16.393,-2.007,3.666,1.045,10.039,0.614,0.175,0.245,597.351,4005.508,3.524,6.462,282.796,101.089,98.71,289.613,16.923,7.06,33.149,0.035,0.143,0.031,0.03,0.146,0.005,0.004,19.196,0.448,2.873,1.208,1.18,2.943,0.202,0.072
Africa,2008,,1001981577.0,,-22.888,-0.181,0.609,0.61,2.645,2.65,0.447,0.014,558.742,10.18,109.092,1178.39,1180.725,240.943,241.42,1.607,26.262,1657.366,1660.65,40.728,27.813,597.24,592.76,13.963,5.985,239.719,4236.832,,6.257,231.001,478.332,479.28,3915.248,3923.006,80.856,92.41,3.897,35.088,935.503,172.768,173.11,933.653,3.667,71.755,2024.51,2028.522,29.204,22.037,331.2,1.858,3.298,272.483,95.371,95.56,271.945,16.121,6.419,3.334,8.718,322.221,113.256,113.48,321.584,19.144,7.59,4.48,0.75,14.907,4.358,35.066,12.725,12.75,34.996,2.151,0.826,5.048,86.821,1806.778,64.622,64.75,1803.205,1.014,57.211,5688.139,5699.41,10.923,42.56,10.172,3.84,1.19,3.984,0.369,3.832,1.188,10.152,0.648,0.201,0.24,591.588,4245.228,2.028,4.36,287.156,100.531,100.73,286.588,16.993,6.764,43.928,0.061,0.204,0.04,0.04,0.204,0.007,0.005,29.084,0.813,3.686,1.287,1.29,3.679,0.218,0.087
Africa,2009,,1028200528.0,,-44.23,-0.27,0.331,0.34,2.918,3.0,0.504,0.008,552.729,-0.4,-4.723,1143.748,1176.002,225.355,231.71,-0.842,-13.987,1601.5,1646.663,38.91,27.243,600.73,595.5,13.795,1.682,71.422,4198.256,,1.663,65.259,466.067,479.21,3878.879,3988.265,80.472,92.393,0.613,5.736,941.238,172.914,177.79,915.423,-5.696,-115.547,1860.508,1912.975,29.856,21.805,329.15,2.675,5.562,278.046,95.905,98.61,270.42,16.559,6.441,2.365,6.163,328.384,113.101,116.29,319.378,19.528,7.607,5.23,0.871,-1.523,-0.747,34.318,11.253,11.57,33.377,1.943,0.795,3.556,64.246,1871.025,67.798,69.71,1819.708,-3.802,-216.699,5332.336,5482.711,11.706,43.344,10.974,4.36,1.36,8.972,0.802,4.24,1.323,10.673,0.732,0.228,0.254,579.167,4316.649,2.859,6.91,294.066,101.848,104.72,286.0,17.585,6.812,31.888,0.063,0.268,0.058,0.06,0.26,0.01,0.006,21.151,0.752,4.438,1.644,1.69,4.317,0.284,0.103
Africa,2010,,1055233717.0,,-38.04,-0.129,0.2,0.211,2.89,3.05,0.46,0.005,542.173,-0.873,-10.266,1104.718,1165.736,228.632,241.26,3.719,61.244,1618.51,1707.907,36.383,26.192,667.1,663.11,14.899,3.107,134.102,4217.788,,2.732,108.939,505.509,533.43,3882.746,4097.205,80.444,92.056,4.269,40.181,981.42,209.527,221.1,930.05,5.316,101.687,1909.21,2014.662,33.343,22.051,359.52,8.155,20.829,298.874,103.768,109.5,283.23,16.513,6.715,8.235,25.163,353.547,122.892,129.68,335.041,19.556,7.944,3.99,0.598,5.63,1.71,36.028,12.225,12.9,34.142,1.945,0.809,4.224,79.024,1950.049,67.35,71.07,1847.978,3.287,180.223,5366.521,5662.934,10.718,43.814,11.493,4.52,1.47,5.338,0.519,4.283,1.393,10.891,0.682,0.222,0.258,628.401,4450.751,8.552,23.453,317.519,110.667,116.78,300.899,17.611,7.134,125.473,0.332,0.6,0.37,0.39,0.568,0.059,0.013,43.754,1.903,6.341,2.246,2.37,6.009,0.357,0.142
Africa,2011,,1082676070.0,,139.394,0.294,0.466,0.505,2.928,3.17,0.473,0.011,541.446,-1.527,-17.806,1060.271,1147.93,226.106,244.8,-0.549,-9.385,1568.818,1698.522,36.549,25.587,675.4,669.78,14.929,0.799,35.569,4143.733,,0.699,28.652,497.526,538.66,3810.795,4125.856,80.423,91.965,8.169,80.174,1061.593,208.76,226.02,980.527,-0.453,-9.132,1852.382,2005.53,33.745,23.663,362.65,2.834,6.597,305.471,102.127,110.57,282.145,16.508,6.809,2.662,6.917,360.464,121.107,131.12,332.938,19.577,8.035,5.62,0.832,-4.62,-1.874,34.154,11.952,12.94,31.546,1.932,0.761,-1.729,-33.716,1916.333,62.66,67.84,1769.997,-16.641,-942.35,4360.107,4720.584,10.129,42.715,12.089,4.68,1.51,5.004,0.596,4.323,1.395,11.166,0.699,0.225,0.269,618.634,4486.32,3.524,8.791,326.31,109.155,118.18,301.392,17.645,7.273,178.678,1.061,1.661,0.453,0.49,1.534,0.073,0.037,4.461,0.243,6.584,2.254,2.44,6.081,0.364,0.147
