country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
North America,1968,,305159077.0,,1.813,0.17,31.308,9.554,,,,0.05,,3.76,131.694,11910.488,3634.594,,,-1.308,-51.945,12844.882,3919.732,,19.139,,,,5.998,1074.643,62231.695,,6.207,1038.822,,,58250.672,17775.721,,93.603,7.261,368.355,5441.502,,,17831.691,7.068,436.512,21669.039,6612.504,,28.654,,1.3,14.323,1115.754,1236.495,377.328,3656.302,,5.875,3.058,35.818,1214.845,46.283,14.124,3981.023,,6.397,,,71.216,16.67,40.077,46.283,14.124,131.33,,0.211,6.602,538.774,8699.625,,,28508.492,4.455,293.43,22546.0,6880.117,,45.81,49.461,15.546,,10.463,4.655,50.944,,162.083,,,0.26,,18990.566,1.638,19.149,1174.769,,,3849.694,,6.186,,,,,,,,,,,,,,,,
North America,1969,,310053134.0,,1.781,0.17,31.362,9.724,,,,0.049,,0.213,7.752,11747.49,3642.346,,,2.401,94.096,12945.615,4013.829,,18.216,,,,5.291,1004.789,64490.094,,4.906,872.053,,,60143.801,18647.773,,93.261,8.072,439.225,5880.727,,,18966.836,8.077,534.105,23049.627,7146.609,,29.41,,11.422,127.437,1243.191,1355.976,420.425,4009.605,,6.217,10.806,132.737,1347.583,48.991,15.19,4346.296,,6.739,,,7.548,3.025,43.102,48.991,15.19,139.013,,0.216,4.886,425.075,9124.7,,,29429.473,2.186,150.407,22675.221,7030.523,,45.634,51.567,16.227,,4.381,2.105,52.336,,166.316,,,0.258,,19995.355,10.921,129.712,1304.481,,,4207.283,,6.524,,,,,,,,,,,,,,,,
North America,1970,,315691695.0,,1.774,0.173,31.349,9.897,,,,0.048,,-0.49,-17.836,11481.169,3624.51,,,8.593,344.889,13806.881,4358.718,,17.42,,,,4.058,811.371,65908.375,,4.111,766.564,,,61497.777,19414.338,,93.308,5.664,333.108,6213.835,,,19683.24,-10.686,-763.709,20218.777,6382.9,,29.865,,1.577,19.601,1262.792,1352.755,427.053,4000.08,,6.069,3.382,44.804,1392.387,75.989,23.989,4410.591,,6.692,,,57.928,24.968,68.069,75.989,23.989,215.62,,0.327,4.946,451.293,9575.993,,,30333.371,5.014,352.541,23386.945,7383.064,,46.024,51.629,16.236,,0.054,0.062,51.43,,163.542,,,0.248,,20806.727,1.526,19.836,1324.318,,,4194.971,,6.365,,,,,,,,,,,,,,,,
North America,1971,,321049543.0,,1.777,0.176,31.373,10.072,,,,0.047,,-5.3,-192.09,10691.246,3432.42,,,-8.638,-376.494,12403.767,3982.224,,16.13,,,,2.274,473.229,66282.469,,1.764,342.422,,,61538.039,19756.76,,92.842,3.294,204.673,6418.509,,,19992.27,3.324,212.159,20542.186,6595.06,,30.162,,5.422,68.471,1331.263,1402.304,450.209,4146.597,,6.256,9.446,130.81,1523.197,1595.316,512.175,4744.431,,7.158,,,84.989,57.851,125.921,138.225,44.377,392.215,,0.592,3.444,329.838,9905.831,,,30854.525,-0.498,-36.769,22882.125,7346.296,,46.55,55.941,17.589,,8.337,4.312,54.787,,174.245,,,0.263,,21279.955,5.447,72.959,1397.277,1457.091,467.798,4352.215,,6.566,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
North America,1972,,326320039.0,,4.435,0.447,32.235,10.519,,,,0.047,,3.622,124.329,10899.572,3556.749,,,7.564,301.229,13126.54,4283.453,,15.854,,,,5.422,1153.766,68747.602,,5.126,1012.658,,,63647.387,20769.418,,92.581,1.782,114.385,6532.894,,,20019.896,0.941,62.075,20400.631,6657.135,,29.121,,5.91,78.674,1409.937,1461.188,476.815,4320.718,,6.285,9.339,141.103,1664.301,1717.648,560.503,5100.209,,7.419,,,44.555,56.103,182.024,196.583,64.149,557.808,,0.811,7.813,773.945,10679.776,,,32727.92,2.398,176.137,23052.316,7522.433,,47.606,61.821,19.539,,11.084,5.88,59.877,,189.449,,,0.276,,22433.721,6.069,85.0,1482.277,1521.065,496.354,4542.402,,6.607,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
North America,1973,,331321157.0,,1.415,0.149,32.198,10.668,,,,0.045,,7.185,255.537,11506.316,3812.286,,,0.031,1.307,12932.348,4284.76,,16.217,,,,4.787,1073.98,70951.406,,4.425,919.043,,,65460.539,21688.461,,92.261,-0.173,-11.331,6521.562,,,19683.508,0.773,51.447,20247.973,6708.582,,27.742,,2.785,39.262,1449.199,1479.207,490.093,4374.0,,6.165,9.461,154.939,1819.24,1854.326,614.378,5490.866,,7.739,,,60.762,110.601,292.625,311.26,103.127,883.206,,1.245,6.319,674.835,11354.611,,,34270.711,0.367,27.594,22787.639,7550.027,,48.302,66.749,21.158,,8.285,4.928,63.859,,201.462,,,0.284,,23507.701,2.968,44.339,1526.615,1543.066,511.25,4607.66,,6.494,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
North America,1974,,336273223.0,,3.001,0.32,32.676,10.988,,,,0.048,,-2.126,-81.031,11095.904,3731.256,,,2.047,87.707,13002.721,4372.467,,16.133,,,,-1.614,-379.33,68778.508,,-2.791,-605.396,,,62696.234,21083.064,,91.157,-3.007,-196.073,6325.49,,,18810.566,-3.998,-268.178,19152.295,6440.404,,27.349,,9.263,134.235,1583.434,1592.421,535.489,4708.772,,6.846,12.476,226.065,2045.305,2057.956,692.035,6082.272,,8.843,,,30.587,89.505,382.129,400.479,134.67,1136.366,,1.652,-2.891,-328.292,11026.319,,,32789.762,-3.317,-250.471,21707.217,7299.556,,47.674,68.754,21.876,,3.396,2.005,65.055,,204.457,,,0.297,,23128.371,8.897,136.56,1663.176,1657.476,557.365,4945.906,,7.191,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
North America,1975,,341300296.0,,-4.675,-0.514,30.689,10.474,,,,0.046,,-0.051,-1.898,10926.909,3729.357,,,7.769,339.68,13806.454,4712.147,,16.51,,,,-2.337,-540.574,66181.594,,-3.2,-674.627,,,59796.133,20408.438,,90.352,-7.2,-455.431,5870.059,,,17199.104,-6.187,-398.479,17702.666,6041.925,,25.988,,-2.026,-32.086,1551.348,1537.174,524.638,4545.406,,6.868,6.764,134.055,2179.36,2168.47,740.099,6385.461,,9.648,,,44.17,168.786,550.916,568.866,194.154,1614.167,,2.439,-1.971,-217.298,10809.021,,,31670.121,-4.016,-293.177,20528.488,7006.379,,47.853,66.622,21.307,,-2.601,-2.132,62.43,,195.199,,,0.295,,22587.797,-2.1,-34.731,1628.444,1599.603,545.945,4771.295,,7.209,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
North America,1976,,346309935.0,,3.127,0.328,31.191,10.802,,,,0.045,,7.615,283.988,11588.882,4013.345,,,4.671,220.105,14242.307,4932.252,,16.86,,,,5.384,1216.152,68735.969,,5.615,1145.938,,,62240.129,21554.375,,90.55,1.847,108.413,5978.472,,,17263.355,-0.603,-36.462,17341.295,6005.463,,25.115,,-0.706,-10.957,1540.392,1504.238,520.932,4448.015,,6.471,3.292,70.213,2249.573,2207.51,764.483,6495.838,,9.45,,,12.579,69.302,620.217,631.162,218.578,1790.931,,2.606,6.971,753.537,11562.559,,,33387.891,-2.257,-158.142,19774.879,6848.237,,48.574,78.163,24.973,,17.203,11.541,72.111,,225.701,,,0.328,,23803.949,0.052,0.912,1629.356,1576.349,545.905,4704.907,,6.845,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
North America,1977,,351506528.0,,10.062,1.087,33.822,11.889,,,,0.048,,4.024,161.49,11876.976,4174.834,,,2.507,123.675,14383.596,5055.928,,17.029,,,,2.989,711.576,69744.156,,3.082,664.4,,,63210.137,22218.775,,90.631,-1.28,-76.538,5901.934,,,16790.395,1.159,69.596,17282.92,6075.059,,24.074,,-10.543,-162.398,1377.993,1325.757,466.012,3920.249,,5.621,2.51,47.176,2296.749,2227.142,782.855,6534.015,,9.369,,,32.873,203.881,824.099,826.243,290.43,2344.476,,3.362,5.011,579.449,12142.008,,,34542.766,2.635,180.433,19995.844,7028.67,,49.528,82.769,26.413,,5.768,4.606,75.143,,235.468,,,0.338,,24515.525,-9.411,-156.706,1472.651,1400.9,492.425,4189.54,,6.007,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
North America,1978,,357016142.0,,-2.254,-0.268,32.55,11.621,,,,0.046,,-2.175,-90.803,11439.347,4084.031,,,-4.604,-232.797,13509.56,4823.131,,16.257,,,,2.474,606.582,70366.867,,1.335,296.604,,,63065.438,22515.379,,89.624,1.052,62.077,5964.011,,,16705.156,-0.153,-9.286,16990.193,6065.773,,23.74,,15.65,215.654,1593.647,1509.575,538.943,4463.796,,6.344,13.306,309.977,2606.726,2489.725,888.872,7301.423,,10.376,,,10.923,90.014,914.113,902.347,322.153,2560.424,,3.639,2.679,325.33,12467.338,,,34920.938,5.534,388.984,20776.803,7417.654,,49.627,87.345,27.777,,5.163,4.577,77.803,,244.654,,,0.348,,25122.107,14.679,219.963,1692.613,1587.377,566.719,4741.0,,6.738,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
North America,1979,,362654436.0,,4.356,0.506,33.44,12.127,,,,0.048,,8.38,342.25,12205.231,4426.281,,,17.627,850.196,15643.893,5673.327,,17.352,,,,1.537,386.023,70337.289,,1.784,401.568,,,63192.242,22916.947,,89.842,3.698,220.552,6184.562,,,17053.598,3.845,233.247,17369.209,6299.021,,24.245,,1.949,31.057,1624.704,1515.066,549.445,4480.033,,6.369,-0.625,-15.544,2591.182,2434.103,882.738,7145.044,,10.158,,,-5.68,-51.92,862.193,837.863,303.855,2377.449,,3.38,-1.293,-161.234,12306.104,,,33933.414,2.673,198.301,21000.584,7615.955,,48.244,92.159,29.438,,5.981,4.813,81.174,,254.123,,,0.361,,25508.131,2.191,36.376,1728.99,1596.24,578.883,4767.595,,6.778,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
North America,1980,,368574942.0,,9.883,1.199,36.154,13.326,,,,0.054,,3.463,153.268,12425.014,4579.549,,,0.509,28.888,15470.979,5702.215,,18.462,,,,-2.758,-703.518,67298.695,,-3.087,-707.412,,,60257.855,22209.535,,89.538,-1.585,-98.033,6086.529,,,16513.682,-0.89,-56.045,16938.145,6242.976,,24.538,,0.304,4.935,1629.638,1495.257,551.114,4421.458,,6.57,0.238,3.896,2595.078,2397.524,883.667,7040.842,,10.462,,,-0.491,-4.23,857.963,820.36,302.364,2327.784,,3.459,-6.197,-762.646,11543.458,,,31319.162,4.068,309.833,21503.871,7925.788,,46.538,94.151,30.189,,2.551,1.992,81.908,,255.447,,,0.38,,24804.613,0.612,8.126,1737.115,1577.164,581.303,4713.059,,7.003,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
North America,1981,,373589053.0,,-10.838,-1.444,31.803,11.881,,,,0.049,,2.997,137.229,12625.579,4716.778,,,-5.204,-296.72,14469.094,5405.495,,19.425,,,,-2.106,-522.318,64997.34,,-2.785,-618.455,,,57793.664,21591.08,,88.917,-2.004,-121.954,5964.575,,,15965.604,-0.909,-56.766,16558.863,6186.21,,24.563,,1.428,23.265,1652.903,1496.248,558.982,4424.388,,6.807,3.626,96.136,2691.214,2456.282,917.64,7203.676,,11.083,,,8.178,70.165,928.128,875.539,327.092,2484.354,,3.822,-5.49,-633.731,10909.727,,,29202.479,1.513,119.897,21536.191,8045.686,,44.929,98.302,31.567,,4.563,4.151,84.496,,263.129,,,0.405,,24282.295,1.312,25.971,1763.087,1580.743,590.548,4719.321,,7.261,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
North America,1982,,378615781.0,,6.454,0.767,33.406,12.648,,,,0.054,,-3.031,-142.977,12080.325,4573.802,,,1.725,93.262,14523.316,5498.757,,19.557,,,,-3.688,-895.57,61769.016,,-4.792,-1034.621,,,54293.719,20556.459,,87.898,-5.257,-313.582,5650.994,,,14925.404,-4.933,-305.196,15532.934,5881.014,,24.163,,6.885,113.795,1766.698,1578.025,597.465,4666.204,,7.554,5.148,139.051,2830.265,2548.025,964.722,7475.297,,12.102,,,2.721,25.258,953.385,887.425,335.993,2518.081,,4.077,-5.299,-578.062,10331.664,,,27287.99,3.446,277.257,21982.555,8322.942,,44.177,97.533,31.264,,-0.958,-0.769,82.575,,257.605,,,0.417,,23386.725,6.465,113.793,1876.88,1660.6,628.729,4957.215,,8.025,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
North America,1983,,383734903.0,,5.003,0.633,34.61,13.281,,,,0.057,,3.882,177.534,12381.817,4751.335,,,-6.741,-370.691,13363.563,5128.066,,20.406,,,,-0.437,-102.236,60678.578,,-1.274,-261.885,,,52886.965,20294.574,,87.159,-5.549,-313.584,5337.409,,,13909.105,-8.405,-494.315,14037.552,5386.699,,22.923,,4.9,86.561,1853.259,1633.259,626.739,4829.53,,7.959,5.645,159.651,2989.917,2656.161,1019.262,7791.621,,12.841,,,6.474,61.718,1015.103,932.268,357.744,2645.325,,4.36,-1.218,-125.835,10205.829,,,26596.041,0.241,20.027,21741.492,8342.97,,43.831,108.256,34.774,,11.226,10.723,90.619,,282.112,,,0.465,,23284.488,5.211,97.933,1974.813,1723.893,661.518,5146.296,,8.481,,0.009,0.009,0.008,0.003,0.023,,0.0,,0.008,0.008,0.007,0.003,0.021,,0.0
North America,1984,,388847666.0,,1.85,0.246,34.786,13.527,,,,0.055,,7.583,360.275,13145.535,5111.611,,,15.267,782.876,15201.178,5910.942,,20.863,,,,5.224,1216.387,63008.93,,5.175,1050.244,,,54892.496,21344.818,,87.119,6.843,365.263,5702.672,,,14665.569,8.085,435.5,14972.954,5822.198,,23.275,,1.948,36.101,1889.36,1643.182,638.947,4858.87,,7.711,5.587,166.141,3156.058,2768.963,1076.705,8116.438,,12.881,,,10.998,111.638,1126.741,1021.19,397.087,2897.642,,4.599,3.182,324.706,10530.535,,,27081.389,2.816,234.917,22059.762,8577.887,,42.98,126.395,40.658,,16.923,18.138,104.561,,325.049,,,0.516,,24500.875,2.719,54.503,2029.316,1747.773,679.617,5218.795,,8.283,76.7,0.007,0.016,0.014,0.005,0.04,,0.0,143.253,0.011,0.019,0.017,0.007,0.05,,0.0
